id,description,responses,Employee engagement index 2,My work ,Organisational objectives and purpose 3,My manager ,My team ,Learning and development ,Inclusion and fair treatment ,Resources and workload 3,Pay and benefits ,Leadership and managing change 3,B01. I am interested in my work ,B02. I am sufficiently challenged by my work ,B03. My work gives me a sense of personal accomplishment ,B04. I feel involved in the decisions that affect my work ,B05. I have a choice in deciding how I do my work,B06. I have a clear understanding of [my organisation's] objectives 4,B07. I understand how my work contributes to [my organisation's] objectives ,B08. My manager motivates me to be more effective in my job ,B09. My manager is considerate of my life outside work ,B10. My manager is open to my ideas ,B11. My manager helps me to understand how I contribute to [my organisation's] objectives ,"B12. Overall, I have confidence in the decisions made by my manager ",B13. My manager recognises when I have done my job well ,B14. I receive regular feedback on my performance ,B15. The feedback I receive helps me to improve my performance ,B16. I think that my performance is evaluated fairly ,B17. Poor performance is dealt with effectively in my team ,B18. The people in my team can be relied upon to help when things get difficult in my job ,B19. The people in my team work together to find ways to improve the service we provide ,B20. The people in my team are encouraged to come up with new and better ways of doing things ,B21. I am able to access the right learning and development opportunities when I need to ,B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance ,B23. There are opportunities for me to develop my career in [my organisation] ,B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career ,B25. I am treated fairly at work ,B26. I am treated with respect by the people I work with ,B27. I feel valued for the work I do ,"B28. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)  ",B29. I get the information I need to do my job well ,B30. I have clear work objectives ,B31. I have the skills I need to do my job effectively ,B32. I have the tools I need to do my job effectively,B33. I have an acceptable workload,B34. I achieve a good balance between my work life and my private life,B35. I feel that my pay adequately reflects my performance ,B36. I am satisfied with the total benefits package ,B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable ,B38. [Senior managers] in [my organisation] are sufficiently visible ,B39. I believe the actions of [senior managers] are consistent with [my organisation's] values ,B40. I believe that [the board has] a clear vision for the future of [my organisation] ,"B41. Overall, I have confidence in the decisions made by [my organisation's senior managers] ",B42. I feel that change is managed well in [my organisation] ,B43. When changes are made in [my organisation] they are usually for the better ,B44. [My organisation] keeps me informed about matters that affect me ,B45. I have the opportunity to contribute my views before decisions are made that affect me ,B46. I think it is safe to challenge the way things are done in [my organisation] ,B47. I am proud when I tell others I am part of [my organisation] ,B48. I would recommend [my organisation] as a great place to work ,B49. I feel a strong personal attachment to [my organisation] ,B50. [My organisation] inspires me to do the best in my job ,B51. [My organisation] motivates me to help it achieve its objectives,B52. I believe that [senior managers] in [my organisation] will take action on the results from this survey ,"B53. Where I work, I think effective action has been taken on the results of the last survey  ",B54. I am trusted to carry out my job effectively ,"B55. I believe I would be supported if I try a new idea, even if it may not work ","B56. In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk",B57. I feel able to challenge inappropriate behaviour in the workplace,B58. My organisation is committed to creating a diverse and inclusive workplace,B59 [Senior managers] in [my organisation] actively role model the behaviours set out in the Civil Service Leadership Statement ,B60 My manager actively role models the behaviours set out in the Civil Service Leadership Statement,B61. I am aware of the Civil Service vision for 'A Brilliant Civil Service',B62. I understand how my work contributes to helping us become 'A Brilliant Civil Service',I want to leave [my organisation] as soon as possible ,I want to leave [my organisation] within the next 12 months ,I want to stay working for [my organisation] for at least the next year ,I want to stay working for [my organisation] for at least the next three years ,D01. Are you aware of the Civil Service Code? ,D02. Are you aware of how to raise a concern under the Civil Service Code? ,D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? ,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied) ","W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile) ","W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy) ","W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious) ",E01. During the past 12 months have you personally experienced discrimination at work? ,E03. During the past 12 months have you personally experienced bullying or harassment at work? ,E05. Did you report the bullying and harassment you experienced?,"E06. In your opinion, has this issue been resolved?"
od_op_lgstcs,Operations - Management,8113,0.64,0.83,0.88,0.75,0.87,0.61,0.82,0.74,0.33,0.53,0.92,0.86,0.81,0.73,0.84,0.88,0.89,0.76,0.85,0.86,0.74,0.79,0.82,0.72,0.69,0.71,0.58,0.88,0.87,0.86,0.69,0.58,0.61,0.56,0.85,0.87,0.73,0.82,0.73,0.8,0.89,0.7,0.6,0.69,0.32,0.39,0.28,0.65,0.6,0.53,0.51,0.39,0.38,0.65,0.47,0.55,0.66,0.55,0.63,0.55,0.53,0.58,0.53,0.91,0.8,0.75,0.79,0.83,0.56,0.74,0.53,0.47,0.07,0.11,0.24,0.59,0.95,0.81,0.76,0.68,0.75,0.65,0.53,0.11,0.11,0.42,0.2
od_op_offmgmt,Operations - Offender management,4628,0.51,0.66,0.7,0.52,0.68,0.43,0.62,0.58,0.13,0.27,0.85,0.79,0.67,0.43,0.52,0.69,0.7,0.57,0.59,0.64,0.5,0.59,0.63,0.47,0.46,0.47,0.32,0.77,0.69,0.58,0.44,0.41,0.46,0.4,0.65,0.76,0.48,0.58,0.53,0.62,0.83,0.55,0.45,0.48,0.13,0.14,0.12,0.38,0.38,0.27,0.26,0.2,0.16,0.33,0.21,0.26,0.54,0.27,0.51,0.34,0.31,0.21,0.24,0.8,0.52,0.46,0.7,0.62,0.32,0.5,0.27,0.27,0.15,0.11,0.17,0.57,0.78,0.67,0.49,0.6,0.66,0.59,0.51,0.21,0.18,0.33,0.17
od_op_process,Operations - Processing,22705,0.54,0.64,0.79,0.68,0.81,0.48,0.73,0.71,0.25,0.39,0.81,0.72,0.67,0.45,0.56,0.77,0.81,0.68,0.78,0.75,0.66,0.7,0.77,0.71,0.65,0.64,0.45,0.87,0.83,0.73,0.61,0.47,0.48,0.37,0.76,0.85,0.59,0.72,0.66,0.78,0.82,0.62,0.65,0.72,0.23,0.3,0.22,0.49,0.44,0.42,0.36,0.32,0.28,0.52,0.31,0.4,0.46,0.43,0.42,0.43,0.42,0.39,0.37,0.87,0.62,0.65,0.6,0.71,0.42,0.63,0.48,0.45,0.11,0.11,0.2,0.57,0.89,0.69,0.65,0.61,0.66,0.59,0.48,0.14,0.12,0.39,0.2
od_op_tax,Operations - Tax ,5919,0.48,0.74,0.83,0.69,0.82,0.54,0.73,0.65,0.17,0.34,0.89,0.85,0.75,0.51,0.69,0.81,0.85,0.68,0.83,0.81,0.66,0.73,0.79,0.75,0.61,0.62,0.4,0.86,0.83,0.76,0.61,0.57,0.52,0.48,0.76,0.87,0.59,0.7,0.6,0.76,0.78,0.55,0.57,0.67,0.18,0.19,0.15,0.53,0.43,0.35,0.3,0.19,0.17,0.49,0.26,0.34,0.39,0.33,0.42,0.31,0.3,0.35,0.29,0.83,0.65,0.59,0.62,0.71,0.39,0.7,0.48,0.36,0.13,0.09,0.23,0.55,0.95,0.7,0.62,0.61,0.67,0.57,0.47,0.16,0.13,0.32,0.2
od_op_trspt,Operations - Transport,1778,0.5,0.6,0.63,0.57,0.66,0.39,0.61,0.62,0.14,0.24,0.87,0.74,0.7,0.33,0.33,0.59,0.66,0.58,0.67,0.65,0.53,0.6,0.68,0.56,0.53,0.53,0.37,0.75,0.68,0.54,0.47,0.37,0.37,0.35,0.65,0.78,0.47,0.55,0.55,0.69,0.83,0.62,0.53,0.53,0.14,0.18,0.12,0.21,0.24,0.3,0.22,0.17,0.19,0.39,0.18,0.25,0.49,0.36,0.39,0.34,0.3,0.22,0.16,0.8,0.44,0.46,0.6,0.6,0.28,0.54,0.35,0.32,0.12,0.1,0.21,0.57,0.88,0.66,0.5,0.6,0.66,0.61,0.53,0.19,0.22,0.46,0.2
od_op_property,Operations - Property,2425,0.61,0.79,0.8,0.7,0.81,0.52,0.76,0.71,0.29,0.45,0.9,0.84,0.77,0.63,0.81,0.79,0.82,0.71,0.82,0.82,0.67,0.75,0.79,0.66,0.63,0.66,0.47,0.84,0.82,0.76,0.62,0.49,0.49,0.48,0.8,0.83,0.67,0.76,0.65,0.74,0.88,0.68,0.59,0.69,0.31,0.32,0.25,0.58,0.51,0.47,0.44,0.33,0.3,0.56,0.38,0.46,0.6,0.49,0.55,0.48,0.45,0.45,0.37,0.89,0.72,0.66,0.69,0.76,0.46,0.66,0.46,0.41,0.07,0.09,0.24,0.59,0.86,0.69,0.65,0.65,0.72,0.64,0.49,0.13,0.14,0.34,0.22
od_op_other,Operations - Other operations,25395,0.58,0.76,0.84,0.71,0.83,0.55,0.77,0.72,0.3,0.45,0.89,0.82,0.77,0.59,0.71,0.83,0.86,0.71,0.82,0.81,0.7,0.74,0.8,0.72,0.66,0.68,0.48,0.87,0.85,0.79,0.65,0.55,0.54,0.47,0.79,0.86,0.66,0.75,0.69,0.78,0.87,0.66,0.65,0.7,0.29,0.34,0.26,0.56,0.51,0.48,0.43,0.35,0.33,0.57,0.39,0.45,0.54,0.48,0.51,0.47,0.45,0.47,0.44,0.88,0.71,0.67,0.68,0.75,0.47,0.68,0.53,0.47,0.09,0.11,0.23,0.57,0.93,0.76,0.69,0.66,0.71,0.63,0.51,0.14,0.12,0.37,0.2
od_cs_commercial,CS - Commercial,3526,0.59,0.77,0.82,0.68,0.79,0.59,0.77,0.67,0.34,0.44,0.9,0.83,0.75,0.59,0.76,0.81,0.83,0.69,0.85,0.83,0.64,0.76,0.8,0.65,0.62,0.62,0.37,0.83,0.81,0.74,0.66,0.57,0.59,0.56,0.79,0.85,0.66,0.77,0.63,0.69,0.86,0.61,0.55,0.68,0.35,0.38,0.28,0.61,0.5,0.46,0.45,0.26,0.29,0.6,0.34,0.44,0.6,0.5,0.47,0.46,0.43,0.44,0.35,0.87,0.7,0.66,0.65,0.77,0.45,0.66,0.47,0.39,0.07,0.14,0.33,0.46,0.92,0.69,0.67,0.65,0.7,0.61,0.49,0.14,0.14,0.38,0.25
od_cs_estates,CS - Estates,758,0.62,0.82,0.8,0.69,0.79,0.57,0.76,0.71,0.28,0.41,0.94,0.87,0.82,0.66,0.83,0.77,0.83,0.71,0.82,0.83,0.62,0.73,0.79,0.68,0.63,0.63,0.46,0.82,0.8,0.74,0.65,0.6,0.46,0.56,0.8,0.85,0.66,0.72,0.66,0.77,0.88,0.62,0.61,0.71,0.29,0.33,0.23,0.57,0.51,0.41,0.42,0.28,0.25,0.52,0.32,0.43,0.66,0.49,0.61,0.49,0.45,0.42,0.33,0.92,0.74,0.65,0.71,0.73,0.44,0.62,0.38,0.32,0.07,0.11,0.24,0.58,0.82,0.63,0.58,0.64,0.71,0.63,0.48,0.15,0.14,0.39,0.13
od_cs_finance,CS - Finance,7991,0.59,0.77,0.84,0.71,0.83,0.57,0.79,0.72,0.33,0.47,0.88,0.81,0.75,0.61,0.78,0.83,0.84,0.72,0.85,0.83,0.67,0.77,0.79,0.68,0.65,0.66,0.44,0.85,0.84,0.8,0.68,0.54,0.55,0.52,0.81,0.86,0.69,0.78,0.68,0.77,0.88,0.67,0.62,0.71,0.34,0.37,0.29,0.62,0.54,0.49,0.47,0.31,0.31,0.59,0.4,0.48,0.57,0.52,0.48,0.47,0.46,0.49,0.42,0.9,0.75,0.68,0.65,0.76,0.48,0.68,0.51,0.42,0.07,0.12,0.29,0.52,0.92,0.71,0.7,0.66,0.71,0.63,0.5,0.12,0.11,0.36,0.21
od_cs_hr,CS - Human resources,6763,0.62,0.8,0.84,0.71,0.84,0.58,0.79,0.72,0.38,0.47,0.91,0.83,0.79,0.65,0.8,0.83,0.86,0.72,0.85,0.84,0.67,0.75,0.8,0.67,0.64,0.66,0.45,0.86,0.85,0.81,0.67,0.56,0.56,0.53,0.82,0.87,0.69,0.77,0.69,0.75,0.89,0.69,0.6,0.68,0.38,0.43,0.34,0.6,0.5,0.49,0.45,0.33,0.34,0.6,0.41,0.47,0.65,0.56,0.55,0.5,0.47,0.49,0.41,0.9,0.76,0.68,0.72,0.78,0.45,0.68,0.57,0.48,0.08,0.13,0.3,0.49,0.94,0.79,0.75,0.66,0.71,0.64,0.51,0.13,0.12,0.37,0.21
od_cs_ia,CS - Internal audit,748,0.54,0.75,0.8,0.66,0.74,0.54,0.71,0.71,0.24,0.39,0.9,0.83,0.74,0.56,0.75,0.79,0.81,0.66,0.85,0.8,0.59,0.7,0.77,0.67,0.6,0.62,0.35,0.78,0.75,0.69,0.63,0.55,0.5,0.49,0.76,0.84,0.61,0.64,0.65,0.76,0.87,0.65,0.6,0.69,0.25,0.28,0.19,0.54,0.44,0.42,0.37,0.2,0.24,0.53,0.35,0.41,0.5,0.39,0.41,0.36,0.34,0.42,0.37,0.87,0.66,0.58,0.66,0.66,0.4,0.64,0.5,0.37,0.11,0.14,0.3,0.46,0.96,0.76,0.67,0.64,0.7,0.59,0.47,0.17,0.13,0.42,0.21
od_cs_it,CS - IT and Digital,9478,0.58,0.77,0.77,0.68,0.84,0.5,0.78,0.69,0.3,0.41,0.89,0.82,0.76,0.59,0.78,0.75,0.79,0.69,0.85,0.83,0.63,0.74,0.78,0.64,0.6,0.63,0.41,0.86,0.86,0.79,0.56,0.5,0.46,0.48,0.81,0.86,0.67,0.77,0.63,0.66,0.82,0.66,0.63,0.71,0.31,0.34,0.24,0.52,0.46,0.41,0.38,0.29,0.31,0.53,0.35,0.45,0.54,0.49,0.47,0.43,0.41,0.41,0.31,0.89,0.75,0.64,0.67,0.76,0.41,0.63,0.44,0.36,0.09,0.13,0.32,0.47,0.87,0.63,0.66,0.65,0.69,0.62,0.49,0.12,0.11,0.31,0.2
od_cs_kim,CS - Knowledge & information management,1988,0.56,0.77,0.79,0.7,0.82,0.51,0.76,0.71,0.29,0.4,0.89,0.8,0.75,0.6,0.8,0.77,0.8,0.7,0.86,0.84,0.64,0.75,0.81,0.67,0.64,0.66,0.41,0.85,0.83,0.78,0.62,0.53,0.44,0.45,0.81,0.85,0.66,0.72,0.67,0.74,0.84,0.62,0.63,0.73,0.31,0.31,0.25,0.53,0.47,0.41,0.38,0.25,0.24,0.53,0.33,0.42,0.52,0.45,0.45,0.41,0.38,0.43,0.33,0.9,0.76,0.62,0.64,0.74,0.4,0.64,0.43,0.34,0.09,0.11,0.29,0.51,0.91,0.69,0.66,0.62,0.65,0.59,0.48,0.11,0.11,0.38,0.26
od_cs_prvoff,CS - Project delivery,10856,0.6,0.79,0.84,0.7,0.82,0.59,0.79,0.69,0.34,0.48,0.91,0.82,0.77,0.64,0.8,0.84,0.85,0.72,0.87,0.85,0.68,0.78,0.81,0.67,0.64,0.64,0.38,0.85,0.83,0.78,0.63,0.57,0.59,0.58,0.82,0.87,0.68,0.78,0.65,0.71,0.84,0.65,0.61,0.69,0.36,0.37,0.28,0.64,0.54,0.49,0.48,0.33,0.35,0.63,0.39,0.49,0.59,0.53,0.48,0.46,0.44,0.51,0.41,0.89,0.74,0.7,0.7,0.78,0.49,0.7,0.48,0.39,0.07,0.13,0.31,0.49,0.92,0.7,0.71,0.67,0.72,0.63,0.5,0.13,0.12,0.35,0.23
od_cs_ppm,CS - PO & Secretariats,1605,0.67,0.81,0.88,0.75,0.88,0.57,0.83,0.75,0.36,0.59,0.92,0.83,0.81,0.69,0.78,0.86,0.89,0.79,0.86,0.87,0.73,0.83,0.84,0.7,0.71,0.72,0.49,0.9,0.89,0.85,0.62,0.51,0.65,0.5,0.87,0.88,0.76,0.81,0.8,0.82,0.91,0.78,0.6,0.61,0.36,0.39,0.32,0.76,0.69,0.58,0.66,0.44,0.44,0.7,0.48,0.59,0.72,0.66,0.59,0.59,0.56,0.63,0.49,0.92,0.82,0.75,0.72,0.81,0.64,0.76,0.55,0.44,0.05,0.16,0.36,0.42,0.96,0.71,0.78,0.68,0.72,0.62,0.47,0.08,0.09,0.34,0.25
od_cs_security,CS - Security,3635,0.63,0.74,0.79,0.68,0.79,0.56,0.75,0.74,0.35,0.45,0.9,0.79,0.76,0.58,0.66,0.78,0.81,0.71,0.75,0.76,0.65,0.73,0.77,0.67,0.65,0.64,0.49,0.83,0.79,0.74,0.65,0.57,0.51,0.52,0.78,0.82,0.65,0.73,0.71,0.79,0.89,0.7,0.67,0.71,0.36,0.37,0.32,0.53,0.51,0.47,0.44,0.36,0.33,0.53,0.39,0.44,0.62,0.55,0.58,0.51,0.48,0.44,0.39,0.88,0.66,0.62,0.7,0.72,0.46,0.62,0.45,0.44,0.08,0.09,0.18,0.65,0.81,0.68,0.63,0.66,0.72,0.65,0.53,0.14,0.12,0.43,0.14
od_cs_strategy,CS - Strategy,1784,0.66,0.82,0.89,0.75,0.88,0.6,0.82,0.73,0.37,0.56,0.92,0.83,0.78,0.71,0.87,0.89,0.9,0.77,0.88,0.88,0.75,0.82,0.84,0.72,0.69,0.7,0.48,0.88,0.88,0.86,0.67,0.57,0.6,0.56,0.86,0.89,0.74,0.81,0.71,0.75,0.88,0.7,0.63,0.71,0.39,0.4,0.32,0.71,0.63,0.53,0.58,0.4,0.42,0.7,0.51,0.57,0.69,0.6,0.59,0.56,0.55,0.63,0.51,0.9,0.79,0.72,0.74,0.81,0.56,0.78,0.59,0.46,0.06,0.16,0.37,0.41,0.96,0.77,0.79,0.69,0.74,0.65,0.48,0.11,0.09,0.44,0.26
od_policy,Policy,20122,0.64,0.81,0.85,0.72,0.84,0.58,0.81,0.7,0.32,0.5,0.93,0.85,0.8,0.67,0.82,0.84,0.86,0.75,0.87,0.87,0.69,0.8,0.83,0.68,0.66,0.68,0.41,0.87,0.84,0.79,0.63,0.55,0.59,0.53,0.85,0.89,0.73,0.77,0.71,0.74,0.87,0.68,0.57,0.64,0.33,0.35,0.27,0.69,0.62,0.43,0.55,0.35,0.31,0.63,0.44,0.51,0.68,0.61,0.54,0.52,0.5,0.57,0.42,0.88,0.74,0.71,0.69,0.76,0.56,0.72,0.48,0.34,0.07,0.16,0.37,0.41,0.95,0.7,0.75,0.69,0.74,0.65,0.47,0.11,0.09,0.36,0.21
od_sp_animal,Specialist - Animal health,387,0.54,0.7,0.72,0.62,0.7,0.55,0.67,0.62,0.25,0.31,0.89,0.84,0.73,0.43,0.62,0.7,0.74,0.61,0.74,0.76,0.59,0.63,0.72,0.62,0.58,0.58,0.35,0.75,0.72,0.63,0.62,0.61,0.47,0.5,0.72,0.79,0.55,0.61,0.61,0.69,0.87,0.66,0.41,0.49,0.22,0.32,0.21,0.42,0.43,0.3,0.33,0.19,0.15,0.38,0.28,0.31,0.51,0.38,0.44,0.35,0.33,0.32,0.24,0.86,0.58,0.53,0.57,0.61,0.39,0.58,0.39,0.29,0.11,0.09,0.3,0.5,0.94,0.72,0.57,0.6,0.65,0.56,0.45,0.18,0.18,0.44,0.21
od_sp_crtgph,Specialist - Cartography,605,0.59,0.76,0.74,0.65,0.81,0.54,0.76,0.65,0.29,0.3,0.9,0.8,0.78,0.58,0.73,0.7,0.78,0.64,0.81,0.79,0.61,0.72,0.75,0.55,0.56,0.62,0.42,0.86,0.84,0.73,0.64,0.49,0.53,0.51,0.82,0.87,0.64,0.73,0.63,0.7,0.86,0.58,0.53,0.6,0.3,0.33,0.25,0.4,0.41,0.3,0.29,0.14,0.16,0.41,0.26,0.33,0.67,0.43,0.57,0.41,0.35,0.29,0.23,0.87,0.68,0.61,0.69,0.75,0.34,0.56,0.25,0.19,0.07,0.1,0.31,0.52,0.92,0.67,0.61,0.6,0.67,0.62,0.5,0.13,0.11,0.38,0.25
od_sp_comms,Specialist - Communications ,3651,0.62,0.78,0.84,0.72,0.83,0.56,0.78,0.71,0.4,0.5,0.91,0.81,0.78,0.63,0.76,0.83,0.85,0.74,0.86,0.85,0.69,0.77,0.83,0.69,0.67,0.67,0.43,0.86,0.84,0.8,0.66,0.57,0.5,0.52,0.82,0.84,0.69,0.76,0.69,0.71,0.9,0.65,0.61,0.68,0.39,0.44,0.36,0.65,0.56,0.48,0.52,0.36,0.36,0.66,0.43,0.48,0.65,0.58,0.48,0.51,0.48,0.53,0.4,0.87,0.76,0.67,0.63,0.75,0.5,0.68,0.57,0.42,0.08,0.2,0.39,0.33,0.92,0.62,0.72,0.68,0.72,0.65,0.46,0.12,0.11,0.42,0.2
od_sp_econ,Specialist - Economics,1517,0.67,0.83,0.81,0.74,0.85,0.67,0.87,0.74,0.36,0.57,0.93,0.85,0.81,0.69,0.86,0.8,0.81,0.77,0.89,0.9,0.67,0.83,0.86,0.67,0.69,0.72,0.39,0.88,0.85,0.82,0.68,0.64,0.7,0.64,0.9,0.92,0.8,0.85,0.75,0.74,0.89,0.72,0.64,0.72,0.38,0.39,0.3,0.77,0.67,0.45,0.61,0.41,0.4,0.69,0.49,0.6,0.74,0.74,0.53,0.58,0.55,0.65,0.43,0.91,0.8,0.73,0.73,0.81,0.63,0.75,0.43,0.29,0.06,0.21,0.5,0.23,0.92,0.54,0.8,0.73,0.73,0.65,0.45,0.06,0.06,0.32,0.17
od_sp_eng,Specialist - Engineering  ,5080,0.51,0.74,0.66,0.61,0.74,0.5,0.72,0.62,0.22,0.32,0.88,0.78,0.7,0.56,0.75,0.64,0.68,0.62,0.8,0.79,0.53,0.71,0.73,0.54,0.52,0.54,0.33,0.81,0.76,0.66,0.54,0.48,0.48,0.49,0.77,0.84,0.58,0.69,0.57,0.62,0.83,0.53,0.54,0.63,0.24,0.26,0.17,0.45,0.42,0.31,0.31,0.16,0.17,0.45,0.23,0.41,0.48,0.38,0.37,0.32,0.29,0.33,0.22,0.88,0.69,0.64,0.72,0.72,0.36,0.55,0.26,0.21,0.12,0.15,0.29,0.44,0.82,0.55,0.58,0.57,0.62,0.57,0.52,0.14,0.1,0.28,0.17
od_sp_health,Specialist - Health  ,2016,0.62,0.81,0.81,0.69,0.82,0.61,0.77,0.74,0.43,0.41,0.95,0.87,0.85,0.62,0.74,0.79,0.84,0.72,0.79,0.81,0.66,0.75,0.78,0.64,0.64,0.7,0.43,0.85,0.84,0.78,0.67,0.67,0.51,0.6,0.82,0.86,0.69,0.73,0.73,0.81,0.92,0.71,0.61,0.63,0.44,0.44,0.42,0.54,0.54,0.4,0.43,0.28,0.25,0.51,0.35,0.39,0.68,0.53,0.54,0.48,0.45,0.41,0.32,0.9,0.71,0.67,0.71,0.76,0.45,0.64,0.24,0.23,0.06,0.11,0.29,0.54,0.8,0.57,0.64,0.66,0.75,0.66,0.54,0.14,0.11,0.43,0.19
od_sp_legal,Specialist - Legal  ,7302,0.59,0.77,0.82,0.69,0.79,0.55,0.76,0.7,0.24,0.43,0.93,0.87,0.83,0.54,0.67,0.82,0.83,0.71,0.83,0.8,0.66,0.76,0.79,0.68,0.64,0.67,0.37,0.86,0.81,0.7,0.66,0.6,0.47,0.46,0.79,0.86,0.66,0.74,0.7,0.79,0.9,0.63,0.57,0.63,0.24,0.27,0.22,0.58,0.56,0.44,0.45,0.31,0.26,0.54,0.36,0.39,0.59,0.5,0.53,0.46,0.44,0.5,0.39,0.89,0.63,0.63,0.63,0.74,0.49,0.66,0.38,0.33,0.09,0.11,0.28,0.52,0.92,0.69,0.69,0.65,0.72,0.62,0.46,0.12,0.11,0.35,0.19
od_sp_opres,Specialist - Operational research ,844,0.59,0.81,0.79,0.72,0.85,0.6,0.83,0.72,0.32,0.44,0.91,0.83,0.8,0.65,0.86,0.77,0.81,0.72,0.89,0.88,0.66,0.79,0.83,0.68,0.64,0.7,0.37,0.87,0.86,0.82,0.6,0.6,0.62,0.56,0.85,0.9,0.74,0.82,0.71,0.73,0.88,0.6,0.66,0.72,0.34,0.37,0.25,0.62,0.51,0.37,0.41,0.26,0.28,0.58,0.39,0.56,0.57,0.59,0.45,0.48,0.45,0.53,0.36,0.92,0.81,0.69,0.68,0.78,0.5,0.72,0.45,0.31,0.05,0.16,0.42,0.36,0.93,0.64,0.76,0.66,0.69,0.6,0.5,0.09,0.06,0.33,0.28
od_sp_science,Specialist - Scientist ,3909,0.54,0.77,0.7,0.62,0.76,0.47,0.73,0.67,0.19,0.33,0.91,0.81,0.78,0.56,0.77,0.7,0.71,0.61,0.83,0.8,0.53,0.69,0.73,0.59,0.53,0.61,0.31,0.81,0.77,0.7,0.56,0.46,0.39,0.45,0.76,0.83,0.6,0.74,0.65,0.7,0.87,0.62,0.53,0.64,0.2,0.24,0.14,0.41,0.39,0.31,0.28,0.19,0.16,0.49,0.29,0.41,0.57,0.44,0.42,0.35,0.32,0.37,0.26,0.89,0.71,0.63,0.61,0.72,0.34,0.59,0.32,0.23,0.09,0.15,0.36,0.4,0.88,0.57,0.65,0.6,0.67,0.57,0.46,0.13,0.12,0.34,0.14
od_sp_socres,Specialist - Social research ,1063,0.64,0.8,0.84,0.72,0.84,0.61,0.83,0.75,0.48,0.48,0.93,0.86,0.81,0.61,0.82,0.83,0.85,0.74,0.87,0.86,0.67,0.79,0.83,0.71,0.67,0.7,0.39,0.88,0.85,0.79,0.66,0.6,0.62,0.56,0.86,0.9,0.73,0.81,0.73,0.78,0.88,0.69,0.66,0.75,0.49,0.49,0.44,0.63,0.53,0.43,0.48,0.35,0.32,0.65,0.4,0.48,0.67,0.68,0.49,0.54,0.51,0.55,0.4,0.91,0.75,0.66,0.63,0.79,0.49,0.69,0.41,0.28,0.06,0.14,0.43,0.37,0.9,0.53,0.75,0.71,0.75,0.67,0.49,0.09,0.09,0.45,0.25
od_sp_stats,Specialist - Statistics ,2086,0.61,0.81,0.81,0.73,0.88,0.6,0.84,0.74,0.39,0.5,0.91,0.85,0.8,0.67,0.84,0.79,0.83,0.74,0.88,0.88,0.67,0.81,0.84,0.71,0.67,0.71,0.43,0.89,0.89,0.87,0.65,0.58,0.61,0.57,0.86,0.91,0.76,0.83,0.76,0.78,0.87,0.66,0.66,0.74,0.42,0.43,0.33,0.65,0.57,0.44,0.49,0.35,0.33,0.63,0.44,0.55,0.61,0.62,0.47,0.5,0.47,0.56,0.39,0.92,0.83,0.7,0.68,0.8,0.5,0.7,0.42,0.32,0.06,0.15,0.4,0.39,0.93,0.61,0.75,0.68,0.68,0.62,0.49,0.09,0.08,0.38,0.2
od_sp_oth,Specialist - Other  ,2654,0.58,0.76,0.75,0.69,0.81,0.51,0.78,0.71,0.32,0.41,0.9,0.8,0.77,0.58,0.76,0.74,0.76,0.69,0.86,0.84,0.62,0.76,0.81,0.67,0.63,0.66,0.37,0.84,0.82,0.76,0.59,0.51,0.49,0.47,0.8,0.87,0.67,0.77,0.68,0.73,0.86,0.63,0.62,0.71,0.33,0.37,0.27,0.52,0.46,0.4,0.39,0.28,0.27,0.57,0.36,0.44,0.59,0.52,0.43,0.43,0.4,0.46,0.33,0.9,0.72,0.68,0.64,0.75,0.43,0.66,0.36,0.28,0.07,0.14,0.36,0.42,0.88,0.58,0.68,0.65,0.69,0.61,0.5,0.14,0.11,0.41,0.22
od_oth,Other ,13910,0.55,0.73,0.76,0.64,0.77,0.46,0.71,0.67,0.26,0.35,0.89,0.79,0.75,0.53,0.7,0.74,0.78,0.65,0.78,0.77,0.6,0.69,0.75,0.63,0.58,0.6,0.38,0.82,0.79,0.71,0.55,0.47,0.42,0.41,0.75,0.82,0.6,0.67,0.62,0.72,0.86,0.59,0.58,0.64,0.26,0.28,0.23,0.48,0.44,0.36,0.35,0.24,0.22,0.46,0.29,0.36,0.54,0.42,0.46,0.4,0.36,0.35,0.27,0.86,0.66,0.58,0.63,0.67,0.38,0.58,0.36,0.3,0.1,0.13,0.26,0.51,0.85,0.64,0.58,0.62,0.68,0.59,0.5,0.15,0.14,0.39,0.17
