id,description,respondents,Employee engagement index 2,My work ,Organisational objectives and purpose ,My manager ,My team ,Learning and development ,Inclusion and fair treatment ,Resources and workload ,Pay and benefits ,Leadership and managing change ,B01. I am interested in my work ,B02. I am sufficiently challenged by my work ,B03. My work gives me a sense of personal accomplishment ,B04. I feel involved in the decisions that affect my work ,B05. I have a choice in deciding how I do my work,B06. I have a clear understanding of [my organisation's] purpose 3,B07. I have a clear understanding of [my organisation's] objectives ,B08. I understand how my work contributes to [my organisation's] objectives ,B09. My manager motivates me to be more effective in my job ,B10. My manager is considerate of my life outside work ,B11. My manager is open to my ideas ,B12. My manager helps me to understand how I contribute to [my organisation's] objectives ,"B13. Overall, I have confidence in the decisions made by my manager ",B14. My manager recognises when I have done my job well ,B15. I receive regular feedback on my performance ,B16. The feedback I receive helps me to improve my performance ,B17. I think that my performance is evaluated fairly ,B18. Poor performance is dealt with effectively in my team ,B19. The people in my team can be relied upon to help when things get difficult in my job ,B20. The people in my team work together to find ways to improve the service we provide ,B21. The people in my team are encouraged to come up with new and better ways of doing things ,B22. I am able to access the right learning and development opportunities when I need to ,B23. Learning and development activities I have completed in the past 12 months have helped to improve my performance ,B24. There are opportunities for me to develop my career in [my organisation] ,B25. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career ,B26. I am treated fairly at work ,B27. I am treated with respect by the people I work with ,B28. I feel valued for the work I do ,"B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)  ","B30. In my job, I am clear what is expected of me ",B31. I get the information I need to do my job well ,B32. I have clear work objectives ,B33. I have the skills I need to do my job effectively ,B34. I have the tools I need to do my job effectively,B35. I have an acceptable workload,B36. I achieve a good balance between my work life and my private life,B37. I feel that my pay adequately reflects my performance ,B38. I am satisfied with the total benefits package ,B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable ,B40. I feel that [my organisation] as a whole is managed well ,B41. [Senior managers] in [my organisation] are sufficiently visible ,B42. I believe the actions of [senior managers] are consistent with [my organisation's] values ,B43. I believe that [the board has] a clear vision for the future of [my organisation] ,"B44. Overall, I have confidence in the decisions made by [my organisation's senior managers] ",B45. I feel that change is managed well in [my organisation] ,B46. When changes are made in [my organisation] they are usually for the better ,B47. [My organisation] keeps me informed about matters that affect me ,B48. I have the opportunity to contribute my views before decisions are made that affect me ,B49. I think it is safe to challenge the way things are done in [my organisation] ,B50. I am proud when I tell others I am part of [my organisation] ,B51. I would recommend [my organisation] as a great place to work ,B52. I feel a strong personal attachment to [my organisation] ,B53. [My organisation] inspires me to do the best in my job ,B54. [My organisation] motivates me to help it achieve its objectives,B55. I believe that [senior managers] in [my organisation] will take action on the results from this survey ,B56. I believe that managers where I work will take action on the results from this survey ,"B57. Where I work, I think effective action has been taken on the results of the last survey  ",B58. I am trusted to carry out my job effectively ,"B59. I believe I would be supported if I try a new idea, even if it may not work ","B60. When I talk about [my organisation] I say ""we"" rather than ""they” ",B61. I have some really good friendships at work ,B62 [Senior managers] in [my organisation] actively role model the behaviours set out in the Civil Service Leadership Statement ,B63 My manager actively role models the behaviours set out in the Civil Service Leadership Statement,I want to leave [my organisation] as soon as possible ,I want to leave [my organisation] within the next 12 months ,I want to stay working for [my organisation] for at least the next year ,I want to stay working for [my organisation] for at least the next three years ,D01. Are you aware of the Civil Service Code? ,D02. Are you aware of how to raise a concern under the Civil Service Code? ,D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? ,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied) ","W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile) ","W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy) ","W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious) ",E01. During the past 12 months have you personally experienced discrimination at work? ,E03. During the past 12 months have you personally experienced bullying or harassment at work? ,E05. Did you report the bullying and harassment you experienced?,"E06. In your opinion, has this issue been resolved?"
od_op_lgstcs,Operations - Management,8467,0.63,0.83,0.88,0.74,0.87,0.6,0.82,0.75,0.35,0.5,0.92,0.88,0.82,0.72,0.83,0.89,0.86,0.88,0.75,0.83,0.85,0.73,0.78,0.81,0.71,0.68,0.69,0.58,0.88,0.87,0.86,0.69,0.58,0.58,0.56,0.84,0.88,0.72,0.82,0.87,0.73,0.8,0.9,0.71,0.58,0.67,0.35,0.39,0.3,0.5,0.58,0.55,0.51,0.48,0.37,0.37,0.64,0.46,0.53,0.64,0.52,0.62,0.53,0.51,0.55,0.68,0.54,0.9,0.79,0.77,0.82,0.52,0.71,0.08,0.1,0.23,0.59,0.96,0.82,0.77,0.69,0.76,0.67,0.53,0.11,0.11,0.35,0.22
od_op_offmgmt,Operations - Offender management,1737,0.52,0.67,0.77,0.53,0.71,0.44,0.62,0.64,0.18,0.3,0.88,0.78,0.69,0.44,0.55,0.79,0.77,0.76,0.55,0.63,0.64,0.51,0.58,0.63,0.5,0.46,0.5,0.32,0.81,0.72,0.6,0.52,0.43,0.43,0.39,0.65,0.76,0.47,0.59,0.78,0.55,0.67,0.85,0.62,0.49,0.53,0.18,0.19,0.17,0.3,0.38,0.34,0.34,0.3,0.21,0.21,0.36,0.24,0.28,0.52,0.36,0.49,0.35,0.32,0.29,0.36,0.27,0.78,0.51,0.58,0.83,0.31,0.49,0.13,0.12,0.19,0.56,0.93,0.8,0.57,0.62,0.7,0.62,0.55,0.22,0.19,0.34,0.14
od_op_process,Operations - Processing,23740,0.52,0.63,0.79,0.67,0.81,0.49,0.72,0.72,0.28,0.37,0.8,0.72,0.65,0.44,0.54,0.81,0.77,0.8,0.67,0.76,0.75,0.65,0.68,0.77,0.73,0.65,0.62,0.45,0.87,0.83,0.73,0.62,0.48,0.49,0.38,0.75,0.84,0.57,0.7,0.86,0.65,0.78,0.81,0.61,0.62,0.71,0.27,0.32,0.25,0.38,0.44,0.4,0.39,0.33,0.32,0.28,0.52,0.31,0.37,0.44,0.41,0.41,0.41,0.4,0.37,0.51,0.37,0.85,0.61,0.56,0.84,0.38,0.6,0.12,0.11,0.19,0.57,0.9,0.69,0.65,0.62,0.67,0.6,0.48,0.14,0.12,0.37,0.23
od_op_tax,Operations - Tax ,5708,0.44,0.72,0.82,0.64,0.8,0.53,0.69,0.65,0.16,0.28,0.88,0.85,0.75,0.45,0.65,0.83,0.79,0.83,0.63,0.8,0.78,0.62,0.68,0.75,0.69,0.55,0.57,0.37,0.85,0.82,0.73,0.6,0.54,0.51,0.46,0.73,0.86,0.52,0.65,0.79,0.56,0.73,0.77,0.52,0.53,0.64,0.18,0.16,0.13,0.23,0.42,0.34,0.33,0.23,0.15,0.14,0.46,0.21,0.29,0.33,0.27,0.39,0.26,0.25,0.33,0.51,0.27,0.8,0.6,0.62,0.79,0.31,0.62,0.14,0.1,0.21,0.56,0.95,0.7,0.59,0.6,0.67,0.58,0.49,0.17,0.13,0.28,0.18
od_op_trspt,Operations - Transport,1370,0.47,0.57,0.59,0.52,0.64,0.37,0.57,0.62,0.18,0.19,0.85,0.72,0.68,0.27,0.3,0.61,0.53,0.63,0.52,0.64,0.6,0.48,0.56,0.64,0.49,0.48,0.5,0.33,0.75,0.67,0.49,0.41,0.36,0.37,0.35,0.62,0.77,0.42,0.47,0.79,0.53,0.67,0.81,0.56,0.48,0.48,0.19,0.2,0.15,0.18,0.2,0.19,0.24,0.16,0.13,0.14,0.32,0.15,0.19,0.44,0.31,0.35,0.29,0.26,0.18,0.29,0.15,0.76,0.39,0.43,0.76,0.21,0.47,0.16,0.12,0.2,0.53,0.89,0.65,0.45,0.59,0.68,0.6,0.53,0.23,0.23,0.44,0.17
od_op_property,Operations - Property,2155,0.6,0.79,0.81,0.68,0.8,0.52,0.76,0.72,0.28,0.42,0.92,0.82,0.77,0.61,0.8,0.83,0.78,0.82,0.69,0.79,0.79,0.64,0.73,0.78,0.65,0.63,0.63,0.46,0.83,0.81,0.75,0.61,0.51,0.46,0.5,0.79,0.84,0.68,0.74,0.83,0.65,0.75,0.88,0.69,0.58,0.68,0.29,0.3,0.24,0.46,0.51,0.47,0.45,0.42,0.32,0.29,0.54,0.35,0.43,0.62,0.48,0.56,0.48,0.44,0.44,0.51,0.34,0.9,0.71,0.71,0.78,0.43,0.62,0.07,0.11,0.22,0.6,0.86,0.69,0.64,0.64,0.71,0.63,0.49,0.13,0.14,0.37,0.22
od_op_other,Operations - Other operations,23497,0.56,0.74,0.83,0.69,0.82,0.54,0.75,0.72,0.3,0.42,0.88,0.81,0.76,0.57,0.69,0.85,0.81,0.84,0.69,0.8,0.79,0.67,0.72,0.78,0.7,0.64,0.63,0.46,0.86,0.83,0.77,0.64,0.54,0.52,0.46,0.77,0.85,0.64,0.72,0.84,0.68,0.76,0.86,0.64,0.61,0.67,0.31,0.34,0.27,0.43,0.49,0.45,0.45,0.39,0.33,0.31,0.56,0.36,0.42,0.51,0.43,0.49,0.44,0.42,0.43,0.57,0.42,0.87,0.68,0.66,0.82,0.42,0.64,0.1,0.11,0.22,0.56,0.93,0.76,0.67,0.65,0.71,0.63,0.51,0.15,0.13,0.34,0.18
od_cs_commercial,CS - Commercial,3222,0.59,0.77,0.83,0.68,0.8,0.58,0.76,0.69,0.32,0.41,0.91,0.83,0.76,0.59,0.77,0.86,0.8,0.82,0.69,0.84,0.82,0.63,0.75,0.78,0.64,0.61,0.6,0.38,0.84,0.82,0.73,0.66,0.54,0.58,0.54,0.8,0.84,0.66,0.75,0.8,0.62,0.69,0.86,0.61,0.56,0.68,0.35,0.36,0.26,0.43,0.53,0.47,0.46,0.41,0.25,0.27,0.56,0.32,0.42,0.57,0.49,0.48,0.45,0.42,0.44,0.55,0.35,0.86,0.69,0.72,0.78,0.41,0.63,0.08,0.13,0.32,0.48,0.93,0.67,0.67,0.65,0.71,0.62,0.49,0.13,0.13,0.32,0.25
od_cs_estates,CS - Estates,713,0.62,0.82,0.78,0.65,0.77,0.57,0.74,0.73,0.26,0.39,0.95,0.87,0.8,0.68,0.81,0.8,0.73,0.8,0.67,0.78,0.79,0.6,0.69,0.76,0.64,0.61,0.6,0.41,0.79,0.79,0.72,0.65,0.58,0.5,0.55,0.77,0.82,0.65,0.7,0.81,0.69,0.76,0.86,0.7,0.62,0.68,0.28,0.28,0.22,0.43,0.49,0.45,0.42,0.36,0.27,0.24,0.51,0.32,0.43,0.66,0.47,0.6,0.48,0.44,0.39,0.44,0.31,0.9,0.71,0.67,0.79,0.41,0.54,0.07,0.11,0.23,0.59,0.79,0.59,0.58,0.63,0.7,0.64,0.51,0.16,0.15,0.43,0.22
od_cs_finance,CS - Finance,7439,0.58,0.77,0.85,0.7,0.82,0.57,0.78,0.74,0.35,0.46,0.89,0.81,0.76,0.61,0.79,0.87,0.83,0.84,0.7,0.84,0.84,0.66,0.75,0.79,0.67,0.64,0.64,0.43,0.85,0.83,0.79,0.68,0.55,0.53,0.51,0.81,0.86,0.68,0.77,0.84,0.68,0.78,0.88,0.69,0.62,0.71,0.36,0.38,0.3,0.49,0.58,0.51,0.5,0.45,0.31,0.3,0.59,0.38,0.45,0.55,0.5,0.47,0.46,0.44,0.48,0.58,0.41,0.9,0.74,0.69,0.77,0.46,0.64,0.08,0.12,0.28,0.53,0.93,0.72,0.71,0.67,0.71,0.64,0.52,0.12,0.1,0.36,0.21
od_cs_hr,CS - Human resources,6566,0.61,0.79,0.84,0.69,0.83,0.57,0.78,0.73,0.39,0.45,0.91,0.83,0.79,0.62,0.79,0.86,0.81,0.85,0.7,0.83,0.82,0.65,0.73,0.8,0.66,0.63,0.63,0.44,0.86,0.85,0.79,0.68,0.56,0.53,0.52,0.81,0.86,0.68,0.75,0.83,0.68,0.75,0.88,0.69,0.59,0.67,0.4,0.41,0.34,0.48,0.53,0.46,0.47,0.44,0.33,0.32,0.59,0.4,0.44,0.62,0.52,0.53,0.48,0.45,0.48,0.57,0.4,0.89,0.74,0.7,0.8,0.42,0.63,0.08,0.14,0.29,0.49,0.94,0.78,0.74,0.66,0.73,0.64,0.51,0.12,0.12,0.33,0.21
od_cs_ia,CS - Internal audit,750,0.54,0.77,0.82,0.68,0.76,0.5,0.74,0.73,0.29,0.37,0.89,0.84,0.76,0.6,0.75,0.84,0.79,0.82,0.69,0.86,0.81,0.61,0.75,0.79,0.7,0.61,0.64,0.38,0.8,0.77,0.71,0.62,0.52,0.43,0.44,0.79,0.84,0.65,0.67,0.84,0.68,0.77,0.85,0.64,0.63,0.69,0.32,0.3,0.25,0.37,0.48,0.4,0.4,0.36,0.25,0.23,0.51,0.33,0.39,0.52,0.38,0.38,0.35,0.33,0.42,0.58,0.37,0.87,0.69,0.62,0.72,0.39,0.64,0.09,0.15,0.31,0.45,0.96,0.8,0.69,0.67,0.71,0.62,0.52,0.14,0.11,0.36,0.16
od_cs_it,CS - IT and Digital,8644,0.57,0.76,0.8,0.67,0.83,0.51,0.77,0.68,0.3,0.41,0.89,0.82,0.76,0.59,0.77,0.83,0.76,0.81,0.68,0.84,0.83,0.63,0.74,0.78,0.63,0.6,0.61,0.4,0.86,0.85,0.79,0.58,0.51,0.47,0.48,0.8,0.85,0.66,0.77,0.77,0.63,0.66,0.81,0.64,0.6,0.69,0.32,0.33,0.24,0.42,0.48,0.44,0.43,0.39,0.28,0.31,0.55,0.35,0.45,0.53,0.46,0.48,0.43,0.41,0.4,0.52,0.31,0.88,0.74,0.69,0.78,0.39,0.61,0.09,0.13,0.32,0.46,0.88,0.64,0.66,0.64,0.69,0.61,0.5,0.12,0.11,0.29,0.2
od_cs_kim,CS - Knowledge & information management,1829,0.56,0.77,0.81,0.69,0.81,0.51,0.76,0.73,0.29,0.39,0.9,0.8,0.75,0.59,0.8,0.85,0.79,0.8,0.69,0.86,0.84,0.63,0.74,0.79,0.67,0.61,0.64,0.4,0.83,0.82,0.78,0.62,0.52,0.44,0.44,0.8,0.84,0.66,0.73,0.82,0.67,0.74,0.86,0.65,0.62,0.74,0.31,0.3,0.26,0.41,0.49,0.42,0.41,0.37,0.24,0.24,0.55,0.34,0.4,0.52,0.42,0.47,0.41,0.38,0.4,0.53,0.33,0.9,0.75,0.66,0.75,0.36,0.59,0.09,0.11,0.3,0.51,0.93,0.7,0.67,0.61,0.66,0.62,0.5,0.12,0.1,0.36,0.23
od_cs_prvoff,CS - Project delivery,9588,0.58,0.78,0.86,0.69,0.81,0.59,0.78,0.7,0.33,0.46,0.9,0.82,0.76,0.63,0.79,0.88,0.83,0.85,0.71,0.84,0.84,0.66,0.76,0.8,0.66,0.63,0.62,0.38,0.85,0.83,0.77,0.64,0.58,0.59,0.57,0.81,0.86,0.67,0.77,0.78,0.63,0.71,0.84,0.65,0.6,0.68,0.35,0.35,0.27,0.46,0.57,0.49,0.49,0.45,0.32,0.34,0.61,0.37,0.46,0.56,0.49,0.49,0.44,0.43,0.49,0.59,0.38,0.87,0.72,0.73,0.78,0.44,0.65,0.08,0.13,0.3,0.49,0.93,0.7,0.69,0.67,0.73,0.65,0.53,0.13,0.12,0.32,0.26
od_cs_ppm,CS - PO & Secretariats,1486,0.67,0.82,0.89,0.74,0.87,0.58,0.84,0.77,0.38,0.57,0.93,0.83,0.82,0.71,0.8,0.91,0.87,0.89,0.77,0.85,0.86,0.72,0.82,0.84,0.68,0.69,0.71,0.5,0.89,0.87,0.85,0.64,0.5,0.67,0.52,0.88,0.89,0.78,0.82,0.9,0.81,0.8,0.93,0.78,0.59,0.59,0.4,0.41,0.33,0.63,0.7,0.63,0.57,0.62,0.41,0.4,0.68,0.47,0.58,0.71,0.65,0.59,0.6,0.56,0.61,0.68,0.47,0.92,0.81,0.81,0.83,0.59,0.72,0.06,0.17,0.36,0.41,0.96,0.71,0.78,0.7,0.74,0.66,0.48,0.08,0.08,0.38,0.29
od_cs_security,CS - Security,3829,0.63,0.74,0.8,0.67,0.78,0.56,0.74,0.76,0.35,0.43,0.9,0.79,0.76,0.56,0.65,0.82,0.78,0.81,0.69,0.74,0.76,0.63,0.7,0.76,0.64,0.63,0.61,0.49,0.83,0.8,0.73,0.64,0.56,0.51,0.51,0.77,0.83,0.64,0.72,0.87,0.72,0.79,0.88,0.68,0.66,0.69,0.36,0.36,0.33,0.46,0.49,0.47,0.45,0.43,0.36,0.32,0.54,0.37,0.43,0.63,0.53,0.59,0.52,0.47,0.43,0.51,0.37,0.9,0.66,0.65,0.81,0.43,0.58,0.07,0.08,0.16,0.69,0.81,0.67,0.62,0.67,0.72,0.66,0.54,0.14,0.12,0.4,0.2
od_cs_strategy,CS - Strategy,1632,0.64,0.82,0.89,0.74,0.87,0.6,0.82,0.72,0.37,0.54,0.93,0.83,0.79,0.71,0.85,0.91,0.88,0.89,0.75,0.87,0.87,0.74,0.79,0.82,0.69,0.67,0.68,0.47,0.88,0.86,0.86,0.67,0.59,0.59,0.56,0.86,0.89,0.74,0.79,0.79,0.69,0.73,0.87,0.69,0.59,0.66,0.4,0.39,0.32,0.54,0.66,0.58,0.52,0.54,0.38,0.41,0.7,0.52,0.59,0.66,0.56,0.58,0.52,0.53,0.61,0.72,0.48,0.9,0.79,0.83,0.76,0.54,0.75,0.08,0.17,0.33,0.42,0.97,0.78,0.76,0.69,0.74,0.66,0.51,0.1,0.11,0.4,0.3
od_policy,Policy,16608,0.62,0.8,0.82,0.71,0.83,0.56,0.79,0.71,0.31,0.47,0.92,0.84,0.78,0.64,0.8,0.84,0.78,0.82,0.73,0.85,0.85,0.67,0.78,0.82,0.67,0.65,0.66,0.42,0.87,0.83,0.78,0.62,0.55,0.55,0.51,0.83,0.88,0.71,0.75,0.79,0.69,0.73,0.87,0.68,0.56,0.63,0.33,0.33,0.26,0.5,0.63,0.56,0.39,0.5,0.33,0.28,0.61,0.41,0.47,0.64,0.54,0.53,0.49,0.46,0.53,0.66,0.42,0.87,0.72,0.8,0.75,0.51,0.68,0.08,0.16,0.37,0.39,0.95,0.69,0.73,0.67,0.73,0.65,0.48,0.11,0.09,0.36,0.21
od_sp_animal,Specialist - Animal health,366,0.53,0.7,0.71,0.58,0.7,0.51,0.68,0.64,0.27,0.26,0.89,0.82,0.72,0.43,0.63,0.74,0.66,0.72,0.57,0.71,0.72,0.57,0.61,0.68,0.56,0.53,0.52,0.33,0.78,0.72,0.59,0.57,0.54,0.46,0.46,0.71,0.79,0.56,0.65,0.78,0.59,0.63,0.87,0.63,0.44,0.52,0.27,0.33,0.22,0.24,0.37,0.36,0.29,0.27,0.14,0.12,0.33,0.2,0.27,0.48,0.33,0.45,0.35,0.31,0.31,0.44,0.24,0.85,0.58,0.6,0.8,0.39,0.55,0.1,0.1,0.24,0.57,0.93,0.74,0.59,0.6,0.68,0.58,0.45,0.18,0.15,0.34,0.24
od_sp_crtgph,Specialist - Cartography,587,0.58,0.75,0.78,0.65,0.81,0.53,0.75,0.66,0.27,0.29,0.89,0.8,0.75,0.58,0.72,0.82,0.73,0.8,0.66,0.8,0.79,0.57,0.73,0.77,0.57,0.54,0.63,0.44,0.85,0.83,0.75,0.63,0.5,0.5,0.51,0.8,0.87,0.64,0.71,0.76,0.61,0.67,0.82,0.59,0.51,0.62,0.3,0.28,0.23,0.27,0.35,0.38,0.3,0.28,0.16,0.14,0.43,0.25,0.38,0.67,0.45,0.59,0.43,0.36,0.24,0.38,0.18,0.86,0.69,0.6,0.81,0.3,0.47,0.1,0.1,0.26,0.54,0.88,0.63,0.54,0.61,0.7,0.61,0.53,0.12,0.13,0.19,0.17
od_sp_comms,Specialist - Communications ,3296,0.61,0.77,0.84,0.7,0.82,0.55,0.77,0.71,0.39,0.48,0.92,0.81,0.77,0.6,0.75,0.87,0.8,0.84,0.71,0.83,0.84,0.67,0.75,0.81,0.67,0.65,0.63,0.4,0.85,0.83,0.79,0.66,0.58,0.46,0.51,0.81,0.84,0.68,0.77,0.79,0.66,0.7,0.91,0.64,0.6,0.66,0.41,0.42,0.35,0.52,0.6,0.53,0.46,0.49,0.36,0.33,0.64,0.41,0.47,0.63,0.54,0.49,0.5,0.48,0.48,0.59,0.39,0.86,0.74,0.78,0.77,0.47,0.64,0.09,0.21,0.39,0.31,0.92,0.63,0.7,0.67,0.72,0.65,0.45,0.13,0.13,0.36,0.22
od_sp_econ,Specialist - Economics,1323,0.65,0.82,0.78,0.74,0.85,0.63,0.86,0.75,0.37,0.51,0.92,0.85,0.81,0.65,0.86,0.81,0.74,0.8,0.78,0.88,0.9,0.68,0.85,0.85,0.67,0.7,0.69,0.4,0.89,0.85,0.8,0.65,0.61,0.65,0.6,0.89,0.92,0.79,0.83,0.81,0.74,0.75,0.89,0.73,0.63,0.7,0.4,0.41,0.31,0.54,0.69,0.58,0.38,0.54,0.4,0.34,0.68,0.45,0.54,0.7,0.71,0.51,0.55,0.52,0.61,0.71,0.42,0.91,0.78,0.8,0.72,0.57,0.73,0.07,0.2,0.52,0.21,0.91,0.55,0.76,0.71,0.73,0.66,0.49,0.06,0.06,0.36,0.3
od_sp_eng,Specialist - Engineering  ,4846,0.53,0.75,0.71,0.62,0.75,0.54,0.73,0.65,0.21,0.31,0.89,0.8,0.73,0.56,0.74,0.76,0.66,0.71,0.63,0.79,0.79,0.52,0.72,0.74,0.56,0.53,0.56,0.34,0.82,0.77,0.67,0.59,0.51,0.53,0.52,0.78,0.85,0.59,0.7,0.77,0.58,0.67,0.84,0.54,0.53,0.61,0.23,0.25,0.16,0.3,0.38,0.37,0.33,0.29,0.17,0.16,0.45,0.24,0.42,0.5,0.39,0.4,0.33,0.29,0.3,0.4,0.2,0.88,0.67,0.57,0.76,0.3,0.47,0.09,0.13,0.3,0.48,0.85,0.56,0.58,0.59,0.65,0.58,0.53,0.13,0.09,0.29,0.18
od_sp_health,Specialist - Health  ,2134,0.6,0.8,0.81,0.67,0.8,0.59,0.77,0.74,0.46,0.37,0.95,0.87,0.83,0.62,0.73,0.83,0.77,0.83,0.69,0.77,0.79,0.62,0.74,0.75,0.63,0.62,0.66,0.4,0.82,0.82,0.76,0.64,0.65,0.49,0.58,0.82,0.86,0.69,0.72,0.86,0.73,0.79,0.91,0.7,0.58,0.59,0.49,0.45,0.44,0.4,0.44,0.48,0.37,0.38,0.27,0.22,0.51,0.32,0.35,0.65,0.49,0.51,0.45,0.41,0.35,0.48,0.25,0.89,0.69,0.55,0.8,0.39,0.6,0.07,0.1,0.29,0.54,0.8,0.54,0.61,0.65,0.74,0.64,0.57,0.13,0.11,0.44,0.25
od_sp_legal,Specialist - Legal  ,6835,0.57,0.75,0.82,0.66,0.78,0.5,0.73,0.71,0.26,0.4,0.93,0.87,0.82,0.51,0.64,0.84,0.8,0.83,0.68,0.8,0.77,0.64,0.74,0.76,0.64,0.61,0.63,0.36,0.86,0.8,0.68,0.63,0.57,0.4,0.41,0.76,0.85,0.62,0.71,0.86,0.67,0.78,0.89,0.61,0.54,0.6,0.26,0.29,0.25,0.41,0.52,0.5,0.41,0.41,0.29,0.23,0.52,0.34,0.36,0.55,0.43,0.5,0.42,0.39,0.46,0.55,0.38,0.86,0.6,0.66,0.81,0.44,0.61,0.1,0.12,0.29,0.5,0.92,0.69,0.66,0.63,0.72,0.63,0.47,0.12,0.11,0.34,0.18
od_sp_opres,Specialist - Operational research ,840,0.57,0.78,0.8,0.7,0.85,0.57,0.81,0.71,0.33,0.43,0.9,0.8,0.76,0.63,0.83,0.84,0.75,0.8,0.7,0.87,0.87,0.63,0.78,0.81,0.67,0.61,0.65,0.37,0.87,0.87,0.81,0.61,0.57,0.58,0.54,0.85,0.9,0.72,0.77,0.82,0.67,0.71,0.86,0.59,0.6,0.73,0.35,0.38,0.26,0.41,0.57,0.49,0.36,0.41,0.28,0.27,0.63,0.39,0.53,0.56,0.56,0.44,0.41,0.4,0.53,0.67,0.38,0.91,0.79,0.7,0.67,0.46,0.64,0.08,0.17,0.44,0.31,0.92,0.61,0.74,0.66,0.68,0.59,0.49,0.1,0.08,0.27,0.18
od_sp_science,Specialist - Scientist ,3871,0.54,0.76,0.71,0.63,0.76,0.47,0.73,0.7,0.21,0.33,0.92,0.81,0.78,0.55,0.76,0.75,0.67,0.71,0.63,0.83,0.79,0.53,0.69,0.73,0.59,0.55,0.6,0.33,0.8,0.77,0.71,0.58,0.48,0.39,0.45,0.76,0.83,0.6,0.72,0.8,0.66,0.73,0.88,0.63,0.54,0.64,0.22,0.24,0.16,0.33,0.4,0.39,0.34,0.3,0.21,0.17,0.49,0.3,0.38,0.56,0.42,0.42,0.36,0.32,0.39,0.5,0.27,0.89,0.69,0.62,0.78,0.35,0.56,0.1,0.14,0.36,0.41,0.88,0.56,0.63,0.61,0.68,0.6,0.49,0.12,0.11,0.34,0.19
od_sp_socres,Specialist - Social research ,841,0.6,0.79,0.82,0.71,0.84,0.58,0.81,0.73,0.48,0.44,0.91,0.84,0.78,0.6,0.8,0.86,0.79,0.82,0.74,0.89,0.87,0.64,0.79,0.84,0.68,0.63,0.65,0.36,0.87,0.85,0.79,0.63,0.55,0.59,0.55,0.85,0.88,0.73,0.77,0.8,0.7,0.74,0.87,0.65,0.62,0.74,0.49,0.5,0.46,0.5,0.56,0.48,0.4,0.43,0.29,0.27,0.61,0.36,0.46,0.59,0.61,0.44,0.48,0.45,0.52,0.63,0.37,0.9,0.73,0.7,0.71,0.42,0.64,0.06,0.16,0.42,0.35,0.89,0.5,0.68,0.71,0.76,0.66,0.49,0.12,0.1,0.3,0.22
od_sp_stats,Specialist - Statistics ,1825,0.6,0.81,0.82,0.73,0.87,0.61,0.84,0.75,0.42,0.48,0.91,0.84,0.8,0.68,0.83,0.85,0.78,0.82,0.74,0.88,0.89,0.66,0.81,0.83,0.69,0.66,0.69,0.42,0.88,0.87,0.84,0.66,0.6,0.61,0.57,0.87,0.91,0.76,0.82,0.85,0.73,0.77,0.88,0.66,0.63,0.73,0.46,0.46,0.35,0.5,0.63,0.54,0.44,0.47,0.34,0.31,0.64,0.43,0.52,0.57,0.58,0.46,0.47,0.46,0.54,0.69,0.43,0.93,0.81,0.71,0.74,0.47,0.67,0.06,0.16,0.39,0.39,0.92,0.6,0.75,0.68,0.7,0.65,0.51,0.09,0.07,0.32,0.22
od_sp_oth,Specialist - Other  ,2444,0.56,0.76,0.75,0.68,0.81,0.49,0.77,0.73,0.32,0.39,0.9,0.8,0.74,0.56,0.78,0.78,0.72,0.75,0.68,0.84,0.82,0.61,0.74,0.78,0.65,0.61,0.65,0.37,0.85,0.83,0.76,0.56,0.48,0.47,0.46,0.81,0.86,0.64,0.76,0.82,0.67,0.74,0.87,0.65,0.62,0.72,0.33,0.36,0.27,0.41,0.47,0.44,0.39,0.37,0.25,0.24,0.56,0.35,0.44,0.56,0.47,0.44,0.41,0.38,0.42,0.56,0.31,0.91,0.72,0.66,0.77,0.39,0.61,0.08,0.13,0.35,0.45,0.89,0.59,0.67,0.63,0.69,0.62,0.51,0.11,0.1,0.34,0.22
od_oth,Other ,14246,0.53,0.71,0.75,0.61,0.75,0.45,0.69,0.66,0.26,0.31,0.88,0.79,0.73,0.5,0.65,0.77,0.71,0.75,0.62,0.73,0.74,0.56,0.66,0.72,0.59,0.55,0.56,0.36,0.8,0.77,0.68,0.52,0.46,0.4,0.4,0.73,0.81,0.58,0.65,0.79,0.6,0.7,0.85,0.58,0.54,0.59,0.28,0.27,0.23,0.32,0.39,0.37,0.32,0.3,0.22,0.2,0.43,0.26,0.32,0.52,0.38,0.46,0.37,0.34,0.3,0.43,0.25,0.85,0.62,0.56,0.78,0.32,0.52,0.11,0.13,0.25,0.51,0.84,0.63,0.56,0.61,0.68,0.61,0.51,0.16,0.14,0.35,0.18
