id,description,Employee engagement index 2,My work ,Organisational objectives and purpose ,My manager ,My team ,Learning and development ,Inclusion and fair treatment ,Resources and workload ,Pay and benefits ,Leadership and managing change ,B01. I am interested in my work ,B02. I am sufficiently challenged by my work ,B03. My work gives me a sense of personal accomplishment ,B04. I feel involved in the decisions that affect my work ,B05. I have a choice in deciding how I do my work,B06. I have a clear understanding of [my organisation's] purpose 3,B07. I have a clear understanding of [my organisation's] objectives ,B08. I understand how my work contributes to [my organisation's] objectives ,B09. My manager motivates me to be more effective in my job ,B10. My manager is considerate of my life outside work ,B11. My manager is open to my ideas ,B12. My manager helps me to understand how I contribute to [my organisation's] objectives ,"B13. Overall, I have confidence in the decisions made by my manager ",B14. My manager recognises when I have done my job well ,B15. I receive regular feedback on my performance ,B16. The feedback I receive helps me to improve my performance ,B17. I think that my performance is evaluated fairly ,B18. Poor performance is dealt with effectively in my team ,B19. The people in my team can be relied upon to help when things get difficult in my job ,B20. The people in my team work together to find ways to improve the service we provide ,B21. The people in my team are encouraged to come up with new and better ways of doing things ,B22. I am able to access the right learning and development opportunities when I need to ,B23. Learning and development activities I have completed in the past 12 months have helped to improve my performance ,B24. There are opportunities for me to develop my career in [my organisation] ,B25. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career ,B26. I am treated fairly at work ,B27. I am treated with respect by the people I work with ,B28. I feel valued for the work I do ,"B29. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc)  ","B30. In my job, I am clear what is expected of me ",B31. I get the information I need to do my job well ,B32. I have clear work objectives ,B33. I have the skills I need to do my job effectively ,B34. I have the tools I need to do my job effectively,B35. I have an acceptable workload,B36. I achieve a good balance between my work life and my private life,B37. I feel that my pay adequately reflects my performance ,B38. I am satisfied with the total benefits package ,B39. Compared to people doing a similar job in other organisations I feel my pay is reasonable ,B40. I feel that [my organisation] as a whole is managed well ,B41. [Senior managers] in [my organisation] are sufficiently visible ,B42. I believe the actions of [senior managers] are consistent with [my organisation's] values ,B43. I believe that [the board has] a clear vision for the future of [my organisation] ,"B44. Overall, I have confidence in the decisions made by [my organisation's senior managers] ",B45. I feel that change is managed well in [my organisation] ,B46. When changes are made in [my organisation] they are usually for the better ,B47. [My organisation] keeps me informed about matters that affect me ,B48. I have the opportunity to contribute my views before decisions are made that affect me ,B49. I think it is safe to challenge the way things are done in [my organisation] ,B50. I am proud when I tell others I am part of [my organisation] ,B51. I would recommend [my organisation] as a great place to work ,B52. I feel a strong personal attachment to [my organisation] ,B53. [My organisation] inspires me to do the best in my job ,B54. [My organisation] motivates me to help it achieve its objectives,B55. I believe that [senior managers] in [my organisation] will take action on the results from this survey ,B56. I believe that managers where I work will take action on the results from this survey ,"B57. Where I work, I think effective action has been taken on the results of the last survey",B58. I am trusted to carry out my job effectively ,"B59. I believe I would be supported if I try a new idea, even if it may not work ","B60. My performance is evaluated based on whether I get things done, rather than solely follow process ","B61. When I talk about [my organisation] I say ""we"" rather than ""they” ",B62. I have some really good friendships at work ,B63 My manager inspires my team to do our best,B64 [Senior managers] inspire people across [my organisation] to do their best,B65 My manager leads our team with confidence,B66 [Senior managers] lead [my organisation] with confidence,B67 My manager empowers me to do my job effectively,B68 [My organisation's senior managers] empower teams to deliver,B69 [Senior managers] in [my organisation] actively role model the behaviours set out in the Civil Service Leadership Statement ,B70 My manager actively role models the behaviours set out in the Civil Service Leadership Statement,I want to leave [my organisation] as soon as possible ,I want to leave [my organisation] within the next 12 months ,I want to stay working for [my organisation] for at least the next year ,I want to stay working for [my organisation] for at least the next three years ,D01. Are you aware of the Civil Service Code? ,D02. Are you aware of how to raise a concern under the Civil Service Code? ,D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? ,"W01. Overall, how satisfied are you with your life nowadays? (% 7-10) 
(0=not at all satisfied, 10=completely satisfied) ","W02. Overall, to what extent do you think the things you do in your life are worthwhile? (% 7-10) 
(0=not at all worthwhile, 10=completely worthwhile) ","W03. Overall, how happy did you feel yesterday? (% 7-10) 
(0=not at all happy, 10=completely happy) ","W04. Overall, how anxious did you feel yesterday? (% 0-3) 
(0=not at all anxious, 10=completely anxious) ",E01. During the past 12 months have you personally experienced discrimination at work? ,E03. During the past 12 months have you personally experienced bullying or harassment at work? 
od_op_dmb,"Operations - Debt management and banking  (n=3,425)",0.46,0.61,0.8,0.69,0.86,0.5,0.73,0.7,0.19,0.29,0.78,0.74,0.62,0.41,0.51,0.8,0.77,0.81,0.69,0.78,0.77,0.67,0.69,0.79,0.74,0.67,0.62,0.45,0.89,0.87,0.81,0.65,0.49,0.5,0.35,0.78,0.88,0.54,0.72,0.86,0.58,0.76,0.77,0.56,0.65,0.73,0.17,0.23,0.18,0.27,0.36,0.32,0.34,0.24,0.23,0.19,0.4,0.24,0.33,0.33,0.3,0.33,0.32,0.32,0.33,0.51,0.39,0.86,0.62,0.56,0.53,0.84,0.7,0.3,0.71,0.36,0.7,0.32,0.28,0.6,0.13,0.1,0.18,0.59,0.9,0.65,0.59,0.62,0.68,0.59,0.49,0.12,0.11
od_op_f2f,"Operations - Face to face (n=27,005)",0.57,0.73,0.83,0.68,0.8,0.54,0.74,0.71,0.3,0.39,0.9,0.84,0.79,0.5,0.59,0.84,0.82,0.83,0.69,0.74,0.76,0.69,0.68,0.77,0.71,0.65,0.62,0.45,0.85,0.82,0.73,0.62,0.56,0.51,0.46,0.77,0.86,0.64,0.71,0.85,0.66,0.78,0.84,0.62,0.59,0.65,0.28,0.34,0.27,0.4,0.4,0.4,0.42,0.34,0.33,0.32,0.53,0.33,0.39,0.52,0.43,0.52,0.47,0.45,0.38,0.56,0.43,0.86,0.65,0.61,0.63,0.85,0.69,0.36,0.7,0.42,0.69,0.37,0.36,0.61,0.1,0.12,0.2,0.58,0.88,0.7,0.63,0.64,0.72,0.63,0.5,0.14,0.13
od_op_inspct,"Operations - Inspection  (n=1,966)",0.54,0.73,0.79,0.64,0.75,0.42,0.68,0.65,0.31,0.34,0.93,0.86,0.8,0.44,0.63,0.82,0.76,0.79,0.64,0.78,0.76,0.63,0.69,0.75,0.64,0.56,0.58,0.35,0.85,0.77,0.63,0.48,0.51,0.32,0.38,0.73,0.85,0.57,0.58,0.8,0.58,0.72,0.85,0.54,0.49,0.52,0.33,0.33,0.27,0.34,0.48,0.43,0.38,0.34,0.18,0.17,0.48,0.26,0.3,0.54,0.36,0.46,0.38,0.34,0.38,0.49,0.27,0.82,0.51,0.52,0.63,0.73,0.63,0.34,0.7,0.44,0.67,0.33,0.33,0.55,0.1,0.14,0.3,0.45,0.91,0.64,0.59,0.64,0.71,0.6,0.51,0.15,0.13
od_op_invstg,"Operations - Investigation  (n=6,018)",0.47,0.69,0.73,0.6,0.77,0.43,0.68,0.62,0.2,0.25,0.89,0.76,0.71,0.47,0.63,0.75,0.7,0.74,0.6,0.78,0.76,0.52,0.65,0.73,0.56,0.51,0.53,0.33,0.83,0.79,0.69,0.51,0.46,0.38,0.37,0.73,0.82,0.53,0.63,0.75,0.56,0.65,0.77,0.45,0.54,0.6,0.22,0.2,0.19,0.23,0.33,0.31,0.25,0.23,0.15,0.13,0.37,0.21,0.27,0.42,0.28,0.37,0.29,0.26,0.27,0.4,0.22,0.84,0.63,0.53,0.53,0.78,0.58,0.23,0.63,0.31,0.64,0.25,0.22,0.48,0.13,0.13,0.26,0.48,0.9,0.63,0.52,0.61,0.67,0.59,0.52,0.17,0.13
od_op_lgstcs,"Operations - Logistics  (n=3,026)",0.59,0.74,0.75,0.65,0.76,0.54,0.74,0.73,0.31,0.36,0.88,0.78,0.75,0.59,0.7,0.77,0.7,0.77,0.66,0.74,0.76,0.59,0.7,0.76,0.6,0.58,0.59,0.49,0.8,0.78,0.71,0.64,0.49,0.52,0.5,0.79,0.82,0.64,0.69,0.85,0.67,0.76,0.87,0.67,0.64,0.67,0.33,0.33,0.28,0.39,0.41,0.41,0.37,0.35,0.29,0.23,0.49,0.3,0.37,0.59,0.48,0.52,0.45,0.4,0.32,0.39,0.25,0.89,0.67,0.63,0.53,0.8,0.64,0.38,0.68,0.43,0.7,0.4,0.32,0.47,0.07,0.09,0.19,0.65,0.75,0.58,0.54,0.61,0.67,0.61,0.52,0.13,0.1
od_op_mgmt,"Operations - Management  (n=8,689)",0.61,0.83,0.88,0.73,0.87,0.6,0.8,0.74,0.32,0.48,0.92,0.88,0.81,0.71,0.82,0.89,0.86,0.88,0.74,0.83,0.85,0.72,0.77,0.8,0.7,0.67,0.68,0.59,0.87,0.87,0.86,0.7,0.59,0.56,0.54,0.83,0.87,0.7,0.8,0.86,0.72,0.8,0.88,0.7,0.56,0.65,0.31,0.38,0.27,0.48,0.57,0.54,0.5,0.46,0.35,0.34,0.63,0.45,0.51,0.61,0.49,0.59,0.51,0.49,0.53,0.68,0.52,0.9,0.79,0.73,0.73,0.8,0.73,0.46,0.77,0.55,0.78,0.49,0.46,0.69,0.08,0.11,0.23,0.58,0.95,0.81,0.75,0.67,0.75,0.64,0.51,0.11,0.1
od_op_offmgmt,"Operations - Offender management  (n=1,938)",0.54,0.67,0.77,0.53,0.72,0.48,0.63,0.66,0.18,0.33,0.87,0.78,0.68,0.44,0.55,0.8,0.76,0.75,0.52,0.63,0.65,0.5,0.58,0.64,0.47,0.44,0.48,0.33,0.83,0.73,0.61,0.54,0.46,0.47,0.44,0.67,0.77,0.48,0.6,0.81,0.58,0.67,0.85,0.64,0.53,0.54,0.18,0.19,0.16,0.34,0.4,0.38,0.42,0.32,0.24,0.23,0.41,0.27,0.32,0.53,0.39,0.5,0.38,0.36,0.33,0.39,0.28,0.79,0.51,0.48,0.57,0.81,0.5,0.28,0.56,0.34,0.56,0.32,0.29,0.45,0.14,0.09,0.16,0.61,0.84,0.65,0.51,0.65,0.71,0.63,0.58,0.22,0.18
od_op_process,"Operations - Processing (n=25,927)",0.51,0.62,0.78,0.67,0.81,0.47,0.71,0.71,0.23,0.35,0.8,0.71,0.64,0.43,0.53,0.8,0.76,0.79,0.67,0.75,0.74,0.64,0.67,0.76,0.72,0.64,0.61,0.44,0.86,0.82,0.73,0.62,0.47,0.45,0.35,0.74,0.84,0.55,0.69,0.86,0.64,0.77,0.8,0.61,0.6,0.7,0.21,0.28,0.21,0.36,0.41,0.37,0.37,0.3,0.3,0.26,0.48,0.29,0.36,0.41,0.38,0.38,0.38,0.37,0.35,0.49,0.36,0.86,0.6,0.57,0.53,0.83,0.68,0.33,0.69,0.39,0.65,0.34,0.32,0.57,0.13,0.11,0.19,0.57,0.88,0.65,0.61,0.61,0.67,0.59,0.49,0.14,0.12
od_op_tax,"Operations - Tax  (n=5,391)",0.42,0.72,0.81,0.64,0.8,0.53,0.69,0.63,0.14,0.26,0.89,0.87,0.76,0.45,0.64,0.82,0.78,0.82,0.63,0.79,0.78,0.62,0.68,0.75,0.69,0.55,0.54,0.36,0.85,0.82,0.74,0.62,0.57,0.49,0.46,0.72,0.87,0.51,0.64,0.79,0.57,0.72,0.76,0.49,0.5,0.61,0.16,0.16,0.12,0.19,0.39,0.31,0.36,0.19,0.14,0.13,0.41,0.23,0.28,0.28,0.21,0.37,0.23,0.23,0.3,0.49,0.24,0.8,0.59,0.46,0.57,0.78,0.62,0.2,0.68,0.32,0.68,0.24,0.25,0.6,0.14,0.1,0.21,0.55,0.96,0.68,0.56,0.59,0.65,0.57,0.48,0.16,0.13
od_op_trspt,"Operations - Transport  (n=1,210)",0.38,0.52,0.47,0.5,0.67,0.32,0.5,0.59,0.14,0.12,0.82,0.69,0.63,0.2,0.23,0.48,0.43,0.49,0.47,0.6,0.58,0.42,0.48,0.65,0.53,0.46,0.47,0.34,0.79,0.73,0.49,0.38,0.3,0.3,0.28,0.53,0.77,0.32,0.38,0.72,0.48,0.6,0.83,0.57,0.44,0.46,0.15,0.15,0.12,0.11,0.13,0.12,0.16,0.09,0.06,0.08,0.21,0.09,0.11,0.35,0.19,0.27,0.21,0.16,0.12,0.24,0.09,0.67,0.34,0.35,0.3,0.8,0.5,0.1,0.5,0.15,0.5,0.11,0.11,0.4,0.22,0.16,0.19,0.42,0.85,0.65,0.33,0.55,0.62,0.52,0.48,0.25,0.25
od_op_property,Operations - Property  (n=157),0.55,0.83,0.83,0.66,0.76,0.49,0.79,0.7,0.23,0.38,0.94,0.88,0.87,0.62,0.84,0.83,0.81,0.85,0.66,0.83,0.75,0.68,0.7,0.75,0.66,0.61,0.61,0.31,0.84,0.8,0.64,0.55,0.54,0.41,0.45,0.8,0.87,0.66,0.83,0.89,0.61,0.83,0.9,0.4,0.55,0.68,0.23,0.27,0.2,0.38,0.41,0.42,0.43,0.31,0.29,0.23,0.57,0.35,0.38,0.48,0.39,0.54,0.34,0.31,0.44,0.54,0.3,0.91,0.62,0.56,0.69,0.78,0.66,0.26,0.68,0.4,0.71,0.34,0.33,0.58,0.06,0.16,0.31,0.46,0.94,0.68,0.76,0.7,0.77,0.63,0.5,0.13,0.08
od_op_other,"Operations - Other operations  (n=23,027)",0.54,0.74,0.82,0.68,0.82,0.53,0.74,0.72,0.27,0.4,0.89,0.81,0.76,0.56,0.68,0.83,0.8,0.83,0.68,0.78,0.78,0.66,0.71,0.78,0.7,0.63,0.62,0.45,0.85,0.83,0.76,0.64,0.54,0.49,0.44,0.77,0.85,0.63,0.72,0.84,0.67,0.76,0.85,0.65,0.6,0.66,0.26,0.31,0.23,0.4,0.46,0.43,0.44,0.36,0.32,0.29,0.53,0.34,0.4,0.48,0.4,0.47,0.42,0.4,0.41,0.56,0.42,0.86,0.67,0.62,0.63,0.81,0.68,0.37,0.71,0.45,0.71,0.39,0.37,0.61,0.11,0.11,0.21,0.57,0.92,0.74,0.66,0.64,0.71,0.62,0.51,0.13,0.12
od_cs_commercial,"CS - Commercial  (n=3,692)",0.57,0.76,0.82,0.68,0.8,0.57,0.75,0.68,0.32,0.38,0.9,0.83,0.75,0.57,0.75,0.86,0.79,0.81,0.69,0.84,0.82,0.62,0.74,0.79,0.65,0.62,0.62,0.38,0.84,0.82,0.75,0.65,0.55,0.52,0.53,0.8,0.84,0.63,0.74,0.79,0.6,0.7,0.86,0.6,0.54,0.66,0.33,0.37,0.26,0.4,0.48,0.43,0.42,0.38,0.24,0.23,0.55,0.32,0.39,0.55,0.44,0.47,0.42,0.39,0.4,0.52,0.33,0.87,0.68,0.64,0.68,0.78,0.67,0.37,0.72,0.47,0.74,0.4,0.35,0.58,0.08,0.13,0.3,0.49,0.93,0.69,0.66,0.64,0.69,0.6,0.5,0.13,0.12
od_cs_estates,"CS - Estates  (n=2,439)",0.61,0.78,0.79,0.68,0.79,0.55,0.75,0.74,0.31,0.43,0.91,0.82,0.78,0.62,0.77,0.81,0.76,0.8,0.7,0.77,0.79,0.64,0.71,0.77,0.66,0.64,0.63,0.5,0.81,0.8,0.75,0.64,0.55,0.49,0.51,0.78,0.83,0.66,0.74,0.85,0.69,0.77,0.87,0.69,0.63,0.72,0.32,0.34,0.28,0.46,0.51,0.46,0.46,0.42,0.32,0.3,0.52,0.38,0.41,0.62,0.51,0.57,0.5,0.47,0.41,0.47,0.34,0.9,0.72,0.65,0.65,0.78,0.67,0.44,0.7,0.49,0.74,0.46,0.35,0.54,0.07,0.1,0.18,0.64,0.78,0.62,0.58,0.62,0.69,0.63,0.49,0.13,0.12
od_cs_finance,"CS - Finance  (n=7,415)",0.58,0.76,0.84,0.69,0.81,0.56,0.77,0.74,0.33,0.44,0.89,0.8,0.76,0.59,0.77,0.87,0.82,0.84,0.7,0.82,0.82,0.65,0.74,0.79,0.67,0.63,0.63,0.42,0.84,0.82,0.77,0.69,0.54,0.49,0.5,0.8,0.85,0.67,0.76,0.84,0.67,0.77,0.88,0.68,0.62,0.7,0.33,0.37,0.28,0.46,0.55,0.49,0.47,0.44,0.3,0.28,0.57,0.37,0.44,0.53,0.46,0.47,0.44,0.42,0.45,0.56,0.39,0.89,0.73,0.68,0.68,0.76,0.68,0.42,0.73,0.51,0.74,0.45,0.39,0.6,0.08,0.13,0.27,0.51,0.92,0.7,0.69,0.66,0.71,0.62,0.52,0.11,0.1
od_cs_hr,"CS - Human resources  (n=6,529)",0.6,0.8,0.84,0.69,0.84,0.58,0.77,0.73,0.38,0.44,0.92,0.84,0.8,0.63,0.79,0.86,0.82,0.85,0.7,0.82,0.83,0.65,0.74,0.79,0.65,0.62,0.63,0.45,0.86,0.85,0.8,0.7,0.57,0.53,0.53,0.81,0.86,0.68,0.74,0.83,0.68,0.76,0.89,0.68,0.59,0.67,0.38,0.42,0.34,0.46,0.54,0.46,0.46,0.43,0.31,0.31,0.59,0.39,0.44,0.61,0.49,0.52,0.46,0.44,0.47,0.57,0.39,0.89,0.73,0.69,0.68,0.79,0.69,0.42,0.72,0.51,0.75,0.43,0.37,0.61,0.08,0.14,0.29,0.49,0.94,0.78,0.72,0.67,0.73,0.65,0.51,0.12,0.11
od_cs_ia,CS - Internal audit  (n=708),0.57,0.79,0.86,0.69,0.79,0.57,0.76,0.74,0.33,0.4,0.91,0.87,0.8,0.64,0.74,0.87,0.84,0.87,0.69,0.84,0.82,0.64,0.74,0.81,0.7,0.64,0.66,0.4,0.81,0.79,0.75,0.68,0.58,0.48,0.52,0.78,0.83,0.67,0.74,0.84,0.7,0.79,0.88,0.66,0.64,0.68,0.35,0.36,0.28,0.41,0.5,0.44,0.46,0.37,0.26,0.25,0.56,0.37,0.4,0.52,0.43,0.47,0.39,0.38,0.45,0.55,0.35,0.87,0.69,0.68,0.67,0.7,0.66,0.35,0.72,0.49,0.75,0.39,0.34,0.6,0.09,0.12,0.31,0.49,0.96,0.78,0.7,0.66,0.71,0.65,0.53,0.12,0.11
od_cs_it,"CS - IT and Digital  (n=7,734)",0.53,0.74,0.77,0.64,0.81,0.47,0.73,0.66,0.26,0.36,0.88,0.8,0.73,0.54,0.74,0.8,0.73,0.77,0.65,0.81,0.8,0.58,0.7,0.76,0.61,0.56,0.57,0.38,0.84,0.83,0.75,0.56,0.49,0.4,0.44,0.77,0.83,0.61,0.72,0.76,0.6,0.64,0.79,0.62,0.57,0.67,0.27,0.29,0.2,0.36,0.44,0.37,0.39,0.32,0.24,0.26,0.49,0.31,0.38,0.47,0.38,0.44,0.37,0.35,0.34,0.46,0.27,0.87,0.69,0.61,0.62,0.77,0.64,0.31,0.68,0.4,0.71,0.34,0.29,0.53,0.11,0.16,0.28,0.45,0.88,0.63,0.62,0.62,0.67,0.59,0.48,0.12,0.11
od_cs_kim,"CS - Knowledge & information management  (n=1,570)",0.56,0.75,0.8,0.67,0.8,0.48,0.74,0.72,0.31,0.37,0.89,0.79,0.74,0.58,0.77,0.83,0.77,0.79,0.67,0.82,0.81,0.61,0.71,0.77,0.64,0.61,0.64,0.38,0.84,0.8,0.76,0.62,0.5,0.4,0.41,0.78,0.83,0.63,0.71,0.81,0.68,0.74,0.86,0.65,0.61,0.71,0.31,0.33,0.28,0.39,0.47,0.41,0.38,0.34,0.24,0.21,0.53,0.32,0.38,0.53,0.41,0.47,0.4,0.37,0.39,0.52,0.32,0.88,0.7,0.65,0.62,0.72,0.65,0.33,0.69,0.44,0.71,0.34,0.3,0.52,0.1,0.11,0.28,0.51,0.92,0.66,0.64,0.61,0.66,0.6,0.48,0.11,0.11
od_cs_prvoff,"CS - Project delivery  (n=9,159)",0.56,0.78,0.85,0.68,0.81,0.58,0.77,0.69,0.3,0.43,0.91,0.82,0.76,0.62,0.79,0.88,0.82,0.84,0.69,0.83,0.84,0.65,0.74,0.79,0.65,0.62,0.6,0.37,0.84,0.83,0.76,0.65,0.58,0.54,0.56,0.8,0.86,0.66,0.75,0.79,0.63,0.71,0.85,0.62,0.57,0.65,0.31,0.33,0.25,0.43,0.54,0.46,0.45,0.41,0.31,0.31,0.6,0.38,0.44,0.53,0.43,0.47,0.4,0.38,0.46,0.59,0.38,0.87,0.71,0.67,0.72,0.77,0.68,0.4,0.74,0.52,0.76,0.43,0.37,0.61,0.08,0.14,0.3,0.48,0.93,0.69,0.68,0.66,0.72,0.63,0.51,0.12,0.11
od_cs_ppm,"CS - PO & Secretariats  (n=1,649)",0.65,0.81,0.89,0.74,0.86,0.57,0.83,0.76,0.35,0.56,0.94,0.84,0.79,0.69,0.79,0.92,0.87,0.89,0.76,0.83,0.86,0.72,0.81,0.81,0.69,0.7,0.69,0.49,0.88,0.87,0.84,0.63,0.51,0.63,0.51,0.87,0.89,0.76,0.8,0.89,0.78,0.81,0.93,0.76,0.57,0.56,0.38,0.38,0.3,0.6,0.71,0.63,0.56,0.6,0.42,0.37,0.66,0.46,0.55,0.68,0.61,0.58,0.55,0.54,0.61,0.7,0.49,0.93,0.81,0.78,0.79,0.81,0.77,0.56,0.82,0.67,0.8,0.57,0.53,0.7,0.06,0.17,0.36,0.41,0.95,0.71,0.77,0.68,0.73,0.63,0.48,0.09,0.1
od_cs_security,"CS - Security  (n=3,654)",0.6,0.74,0.79,0.65,0.78,0.53,0.73,0.73,0.31,0.42,0.9,0.79,0.75,0.58,0.66,0.8,0.76,0.81,0.66,0.72,0.74,0.62,0.69,0.75,0.63,0.62,0.6,0.47,0.82,0.79,0.73,0.61,0.54,0.46,0.48,0.75,0.83,0.63,0.71,0.84,0.69,0.77,0.87,0.67,0.62,0.67,0.32,0.31,0.29,0.45,0.49,0.47,0.44,0.41,0.35,0.3,0.52,0.36,0.42,0.6,0.49,0.56,0.48,0.45,0.4,0.49,0.35,0.88,0.65,0.62,0.62,0.78,0.65,0.43,0.68,0.49,0.7,0.45,0.34,0.51,0.08,0.1,0.18,0.64,0.8,0.66,0.59,0.63,0.69,0.62,0.5,0.14,0.12
od_cs_strategy,"CS - Strategy  (n=1,616)",0.64,0.83,0.9,0.74,0.86,0.61,0.82,0.73,0.36,0.54,0.92,0.85,0.8,0.73,0.87,0.91,0.89,0.89,0.75,0.87,0.88,0.75,0.8,0.85,0.69,0.67,0.68,0.52,0.87,0.86,0.86,0.69,0.61,0.57,0.58,0.85,0.89,0.74,0.8,0.81,0.7,0.75,0.88,0.69,0.61,0.67,0.38,0.41,0.3,0.55,0.66,0.57,0.53,0.54,0.39,0.41,0.68,0.5,0.57,0.67,0.55,0.6,0.54,0.51,0.61,0.72,0.52,0.89,0.78,0.78,0.84,0.76,0.75,0.53,0.79,0.63,0.8,0.55,0.5,0.71,0.07,0.16,0.33,0.44,0.96,0.78,0.8,0.7,0.77,0.68,0.53,0.1,0.1
od_policy,"Policy  (n=16,480)",0.61,0.8,0.84,0.71,0.83,0.55,0.79,0.71,0.29,0.47,0.93,0.85,0.78,0.65,0.8,0.87,0.82,0.84,0.73,0.85,0.86,0.66,0.78,0.83,0.67,0.65,0.65,0.43,0.87,0.83,0.78,0.63,0.56,0.51,0.51,0.83,0.88,0.71,0.74,0.8,0.71,0.76,0.87,0.67,0.55,0.61,0.31,0.32,0.25,0.5,0.64,0.56,0.4,0.49,0.32,0.26,0.62,0.41,0.47,0.64,0.51,0.53,0.48,0.46,0.53,0.66,0.44,0.87,0.72,0.72,0.78,0.74,0.71,0.47,0.77,0.6,0.77,0.5,0.45,0.64,0.08,0.17,0.35,0.41,0.95,0.69,0.72,0.66,0.72,0.62,0.46,0.1,0.08
od_sp_animal,Specialist - Animal health  (n=370),0.53,0.69,0.71,0.59,0.74,0.53,0.69,0.64,0.28,0.31,0.88,0.78,0.74,0.45,0.58,0.75,0.68,0.72,0.61,0.7,0.71,0.59,0.59,0.66,0.61,0.55,0.53,0.34,0.8,0.77,0.64,0.63,0.59,0.46,0.46,0.71,0.83,0.53,0.66,0.75,0.6,0.66,0.87,0.64,0.46,0.51,0.26,0.34,0.25,0.29,0.43,0.4,0.32,0.29,0.22,0.14,0.45,0.23,0.31,0.51,0.35,0.42,0.35,0.34,0.4,0.5,0.29,0.85,0.56,0.5,0.58,0.77,0.58,0.35,0.62,0.4,0.63,0.39,0.35,0.54,0.11,0.13,0.24,0.52,0.94,0.68,0.59,0.62,0.71,0.63,0.47,0.2,0.18
od_sp_crtgph,Specialist - Cartography  (n=606),0.56,0.76,0.77,0.65,0.81,0.53,0.78,0.66,0.27,0.3,0.91,0.83,0.76,0.57,0.75,0.81,0.71,0.79,0.66,0.81,0.81,0.59,0.71,0.78,0.56,0.55,0.61,0.43,0.85,0.84,0.74,0.62,0.51,0.51,0.49,0.84,0.9,0.65,0.72,0.8,0.64,0.68,0.84,0.57,0.53,0.59,0.29,0.29,0.22,0.27,0.36,0.4,0.33,0.31,0.15,0.15,0.46,0.24,0.34,0.62,0.39,0.51,0.35,0.31,0.27,0.35,0.16,0.93,0.72,0.62,0.58,0.77,0.61,0.28,0.69,0.36,0.71,0.34,0.26,0.46,0.08,0.12,0.27,0.52,0.89,0.64,0.6,0.55,0.64,0.56,0.47,0.1,0.06
od_sp_comms,"Specialist - Communications  (n=3,481)",0.6,0.76,0.85,0.69,0.83,0.55,0.75,0.7,0.37,0.46,0.91,0.8,0.77,0.59,0.75,0.88,0.82,0.84,0.7,0.83,0.83,0.66,0.73,0.82,0.68,0.64,0.62,0.4,0.85,0.84,0.79,0.67,0.59,0.44,0.51,0.78,0.83,0.66,0.73,0.79,0.64,0.71,0.89,0.63,0.57,0.64,0.38,0.41,0.32,0.5,0.56,0.49,0.44,0.46,0.33,0.3,0.62,0.39,0.45,0.61,0.51,0.46,0.48,0.45,0.47,0.56,0.35,0.87,0.74,0.7,0.74,0.77,0.69,0.43,0.72,0.53,0.74,0.45,0.4,0.59,0.1,0.21,0.38,0.32,0.91,0.6,0.66,0.66,0.71,0.62,0.44,0.12,0.12
od_sp_econ,"Specialist - Economics  (n=1,231)",0.63,0.81,0.82,0.73,0.83,0.62,0.85,0.74,0.35,0.52,0.93,0.84,0.79,0.66,0.84,0.86,0.79,0.81,0.75,0.88,0.9,0.64,0.82,0.85,0.66,0.68,0.7,0.39,0.89,0.83,0.78,0.64,0.61,0.62,0.59,0.89,0.92,0.76,0.82,0.8,0.71,0.75,0.88,0.73,0.61,0.68,0.38,0.37,0.29,0.55,0.7,0.58,0.41,0.53,0.36,0.34,0.67,0.44,0.55,0.68,0.65,0.48,0.51,0.5,0.61,0.69,0.4,0.92,0.78,0.73,0.77,0.72,0.74,0.5,0.8,0.64,0.79,0.53,0.47,0.64,0.07,0.23,0.49,0.2,0.93,0.51,0.78,0.74,0.74,0.67,0.48,0.05,0.05
od_sp_eng,"Specialist - Engineering  (n=3,900)",0.51,0.74,0.7,0.6,0.74,0.52,0.71,0.64,0.2,0.28,0.9,0.79,0.73,0.56,0.74,0.74,0.64,0.71,0.6,0.79,0.78,0.5,0.69,0.72,0.53,0.5,0.54,0.32,0.81,0.75,0.65,0.59,0.51,0.49,0.5,0.77,0.83,0.57,0.66,0.76,0.56,0.65,0.84,0.51,0.52,0.61,0.22,0.23,0.16,0.25,0.33,0.31,0.27,0.25,0.15,0.14,0.46,0.24,0.39,0.47,0.35,0.38,0.29,0.26,0.27,0.37,0.17,0.88,0.67,0.56,0.52,0.75,0.59,0.24,0.66,0.35,0.68,0.3,0.23,0.42,0.09,0.16,0.28,0.47,0.84,0.55,0.56,0.59,0.65,0.57,0.54,0.13,0.1
